UID,CONTINENT,REGION_WB,WB_NAME,FORMAL_EN,NAME_EN,INCOME_GRP,cropland_area,cum_2030,cum_2040,cum_2050,cum_2060,cum_2075,cum_2080,cum_2100,25_50,50_75,75_100,30_40,40_50,50_60
68,Europe,Europe & Central Asia,Denmark,Kingdom of Denmark,Denmark,1. High income: OECD,3.163524418498716,0.0,3063995.9530614596,11653413.090691576,24162459.019164402,44998199.93687495,51943344.92384941,79723924.87174726,1165.3413090691577,3334.4786846183374,3472.5724934872305,306.39959530614595,858.9417137630116,1250.9045928472826
75,Europe,Europe & Central Asia,Ireland,Ireland,Ireland,1. High income: OECD,0.6203389178841721,0.0,1613142.2441255883,6135325.644297169,12721127.561158234,23690794.093658626,27347295.910794295,41973303.179336965,613.5325644297169,1755.5468449361458,1828.250908567834,161.31422441255884,452.21834001715797,658.5801916861066
76,Europe,Europe & Central Asia,United Kingdom,United Kingdom of Great Britain and Northern Ireland,United Kingdom,1. High income: OECD,8.0560288874651,0.0,9930369.966353616,37768556.20376677,78310207.0084057,145838565.0759882,168347687.23122856,258384175.85219008,3776.855620376677,10807.000887222144,11254.561077620187,993.0369966353616,2783.818623741315,4054.165080463893
176,Europe,Europe & Central Asia,Iceland,Republic of Iceland,Iceland,1. High income: OECD,0.1004566771111941,0.0,149066.17435790706,566949.0868308932,1175525.4850998484,2189203.125702567,2527090.710878667,3878641.051583066,56.69490868308932,162.22540388716737,168.94379258804992,14.906617435790706,41.788291247298616,60.857639826895515
207,Europe,Europe & Central Asia,Jersey (UK),Bailiwick of Jersey,Jersey,2. High income: nonOECD,0.004706870925796618,0.0,8373.486307346833,31847.200989695608,66032.73073733848,122973.9910884013,141954.13249259023,217874.69810934598,3.184720098969561,9.112679009870568,9.490070702094469,0.8373486307346834,2.3473714682348774,3.4185529747642875
208,Europe,Europe & Central Asia,Guernsey (UK),Bailiwick of Guernsey,Guernsey,2. High income: nonOECD,0.0002625521880298076,0.0,137.2045653613152,521.8353753002253,1081.985661395077,2015.0021602383779,2326.0030929768923,3570.0068239309508,0.052183537530022535,0.14931667849381525,0.1555004663692573,0.013720456536131518,0.038463080993891015,0.05601502860948516
209,Europe,Europe & Central Asia,Isle of Man (UK),,Isle of Man,2. High income: nonOECD,0.010099440271749862,0.0,21608.055174838075,82182.74335096452,170399.62051000647,317338.40445607324,366317.2798771871,562232.7815616425,8.218274335096451,23.515566110510875,24.489437710556928,2.1608055174838077,6.057468817612644,8.821687715904195
210,Europe,Europe & Central Asia,Faroe Islands (Den.),Føroyar Is. (Faeroe Is.),Faroe Islands,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Europe,Europe & Central Asia,Spain,Kingdom of Spain,Spain,1. High income: OECD,12.105970938051207,0.0,4336291.268208542,16492382.563202225,34195691.40049308,63683276.499242514,73512327.19801006,112828529.99308026,1649.2382563202225,4719.089393604029,4914.5253493837745,433.6291268208542,1215.6091294993685,1770.3308837290854
77,Europe,Europe & Central Asia,Greece,Hellenic Republic,Greece,1. High income: OECD,2.142792714490158,0.0,1346197.3086488124,5120043.75318676,10616018.363025522,19770409.810279254,22821828.817637607,35027504.84707102,512.0043753186759,1465.0366057092494,1525.7095036791768,134.61973086488123,377.3846444537947,549.5974609838762
88,Europe,Europe & Central Asia,Italy,Italian Republic,Italy,1. High income: OECD,8.309128524000768,0.0,7954355.6548000425,30253105.335548736,62727495.55720756,116818589.71323666,134848689.6699119,206969089.49661276,3025.3105335548735,8656.548437768794,9015.049978337609,795.4355654800042,2229.8749680748692,3247.4390221658828
107,Europe,Europe & Central Asia,San Marino,Republic of San Marino,San Marino,2. High income: nonOECD,0.0012290317024595346,0.0,2178.9230339095043,8287.18137881336,17182.83552566289,31999.916393151758,36938.87082317944,56694.688543290154,0.8287181378813361,2.3712735014338397,2.4694772150138395,0.21789230339095042,0.6108258344903855,0.8895654146849529
124,Europe,Europe & Central Asia,Andorra,Principality of Andorra,Andorra,2. High income: nonOECD,6.0934905913714436e-05,0.0,50.05450706774559,190.37422269717996,394.72636200463614,735.1062962487396,848.5646082578279,1302.397856294181,0.019037422269717996,0.054473207355155956,0.05672915600454415,0.005005450706774559,0.014031971562943437,0.02043521393074562
135,Europe,Europe & Central Asia,Portugal,Portuguese Republic,Portugal,1. High income: OECD,0.6808583416528691,0.0,1252047.7834397214,4761961.260141114,9873561.754273986,18387718.963351905,21225729.691767007,32577772.6054274,476.19612601411137,1362.575770321079,1419.0053642075493,125.20477834397215,350.99134767013925,511.16004941328725
148,Europe,Europe & Central Asia,Gibraltar (UK),,Gibraltar,1. High income: OECD,7.992325937942569e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Europe,Europe & Central Asia,Vatican City,State of the Vatican City,Vatican City,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Europe,Europe & Central Asia,France,French Republic,France,1. High income: OECD,20.819174332909295,0.0,23327845.913094968,88723689.29523973,183961770.67967322,342595450.7039138,395472567.57424223,606981035.0555559,8872.368929523973,25387.176140867407,26438.558435164214,2332.7845913094966,6539.584338214477,9523.80813844335
47,Europe,Europe & Central Asia,Germany,Federal Republic of Germany,Germany,1. High income: OECD,15.909514482655405,0.0,13583985.236450307,51664491.0121511,107122362.96027547,199495982.68842345,230286737.11934996,353449754.84305584,5166.44910121511,14783.149167627236,15395.377215463239,1358.3985236450308,3808.0505775700794,5545.7871948124375
55,Europe,Europe & Central Asia,Luxembourg,Grand Duchy of Luxembourg,Luxembourg,1. High income: OECD,0.06812112041620386,0.0,137722.6721975225,523805.91086225904,1086071.415876867,2022611.1373262957,2334786.460354917,3583487.752469403,52.380591086225905,149.88052264640365,156.08766151431075,13.772267219752251,38.608323866473654,56.22655050146079
57,Europe,Europe & Central Asia,Belgium,Kingdom of Belgium,Belgium,1. High income: OECD,1.18917880081995,0.0,1620180.7470845769,6162095.452018093,12776632.706043594,23794162.3644582,27466618.32262091,42156442.155271746,616.2095452018093,1763.2066912440107,1836.2279790813548,162.01807470845768,454.1914704933517,661.45372540255
86,Europe,Europe & Central Asia,Austria,Republic of Austria,Austria,1. High income: OECD,1.515639010782277,0.0,1241754.2621958456,4722811.516782988,9792387.761544153,18236547.116495,21051225.56948924,32309939.381466206,472.2811516782988,1351.373559971201,1407.3392264971208,124.17542621958457,348.10572545871423,506.9576244761165
89,Europe,Europe & Central Asia,Switzerland,Swiss Confederation,Switzerland,1. High income: OECD,0.32566475197932476,0.0,836157.2386607904,3180188.831891294,6593877.838687132,12279902.186662188,14175215.804359682,21756470.27514966,318.0188831891294,909.9713354770893,947.656808848747,83.61572386607904,234.40315932305037,341.3689006795838
91,Europe,Europe & Central Asia,Liechtenstein,Principality of Liechtenstein,Liechtenstein,2. High income: nonOECD,0.0011711108161517286,0.0,2343.305313183119,8912.382793733908,18479.142749064067,34414.05361204806,39725.61256908364,60971.84839722595,0.8912382793733908,2.550167081831415,2.655779478517789,0.23433053131831189,0.656907748055079,0.9566759955330159
116,Europe,Europe & Central Asia,Monaco,Principality of Monaco,Monaco,2. High income: nonOECD,1.6705162756270182e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Europe,Europe & Central Asia,Bonaire (Neth.),Kingdom of the Netherlands,Netherlands,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Europe,Europe & Central Asia,Sint Eustatius (Neth.),Kingdom of the Netherlands,Netherlands,1. High income: OECD,1.8956868455897636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Europe,Europe & Central Asia,Saba (Neth.),Kingdom of the Netherlands,Netherlands,1. High income: OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Europe,Europe & Central Asia,Netherlands,Kingdom of the Netherlands,Netherlands,1. High income: OECD,1.2668037012502091,0.0,1812455.4686767312,6893381.260464507,14292897.789961113,26617931.226282533,30726215.377185967,47159351.98079968,689.3381260464507,1972.4549965818026,2054.142075451715,181.2455468676731,508.0925791787776,739.9516529496606
155,Oceania,East Asia & Pacific,Papua New Guinea,Independent State of Papua New Guinea,Papua New Guinea,4. Lower middle income,0.018630075653070996,0.0,176406.8525403877,932839.5627182496,1975737.4171062673,3663984.61895662,4227191.537920574,6480019.213776392,93.28395627182496,273.114505623837,281.6034594819772,17.64068525403877,75.64327101778619,104.28978543880177
165,Oceania,East Asia & Pacific,Fiji,Republic of Fiji,Fiji,4. Lower middle income,0.0332834241924697,0.0,401211.6339555031,2121607.408027639,4493526.333977007,8333198.141624674,9614130.060983298,14737857.738417799,212.1607408027639,621.1590733597035,640.4659596793124,40.12116339555031,172.0395774072136,237.1918925949368
218,Oceania,East Asia & Pacific,Solomon Islands,,Solomon Islands,4. Lower middle income,5.214562066675978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Oceania,East Asia & Pacific,Vanuatu,Republic of Vanuatu,Vanuatu,4. Lower middle income,7.04333363600725e-05,0.0,444.31332153697156,2349.529162862591,4976.260511639608,9228.423684597377,10646.964593149592,16321.128227358462,0.23495291628625908,0.6878894521734786,0.7092704542761085,0.044431332153697156,0.19052158413256193,0.2626731348777017
181,Oceania,East Asia & Pacific,Kiribati,Republic of Kiribati,Kiribati,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Oceania,East Asia & Pacific,Marshall Islands,Republic of the Marshall Islands,Marshall Islands,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Oceania,East Asia & Pacific,"Micronesia, Federated States of",Federated States of Micronesia,Federated States of Micronesia,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Oceania,East Asia & Pacific,Palau,Republic of Palau,Palau,3. Upper middle income,6.536573100169092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Oceania,East Asia & Pacific,Tuvalu,Tuvalu,Tuvalu,3. Upper middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Oceania,East Asia & Pacific,Australia,Commonwealth of Australia,Australia,1. High income: OECD,43.91857176352298,0.0,6184144.831425536,32701762.30264395,69261744.42942594,128445189.16041335,148189054.58727723,227164516.29473287,3270.176230264395,9574.34268577694,9871.932713431952,618.4144831425536,2651.7617471218414,3655.9982126781983
213,Oceania,East Asia & Pacific,Norfolk Island (Aus.),Territory of Norfolk Island,Norfolk Island,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Oceania,East Asia & Pacific,New Zealand,New Zealand,New Zealand,1. High income: OECD,0.6097548690683768,0.0,345479.6712152196,1826896.749096898,3869334.4586101435,7175640.760355083,8278639.529324424,12690634.60520179,182.68967490968978,534.8744011258185,551.4993844846707,34.54796712152196,148.14170778816782,204.24377095132456
166,Oceania,East Asia & Pacific,New Caledonia (Fr.),New Caledonia,New Caledonia,2. High income: nonOECD,0.0016920039650513122,0.0,5633.944534616195,29792.302738619528,63099.561398240614,117017.48442092056,135004.74793852417,206953.80200893866,2.979230273861953,8.722518168230103,8.99363175880181,0.5633944534616194,2.4158358204003334,3.330725865962109
221,Oceania,East Asia & Pacific,Nauru,Republic of Nauru,Nauru,4. Lower middle income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Oceania,East Asia & Pacific,Guam (US),Territory of Guam,Guam,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Oceania,East Asia & Pacific,Northern Mariana Islands (US),Commonwealth of the Northern Mariana Islands,Northern Mariana Islands,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Seven seas (open ocean),Sub-Saharan Africa,French Southern and Antarctic Lands (Fr.),Territory of the French Southern and Antarctic Lands,French Southern and Antarctic Lands,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Seven seas (open ocean),Sub-Saharan Africa,British Indian Ocean Territory (UK),,British Indian Ocean Territory,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Asia,East Asia & Pacific,Cocos (Keeling) Islands (Aus.),,Australian Indian Ocean Territories,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Asia,East Asia & Pacific,Christmas Island (Aus.),,Australian Indian Ocean Territories,2. High income: nonOECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,North America,East Asia & Pacific,Johnston Atoll (US),,United States Minor Outlying Islands,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,North America,East Asia & Pacific,Wake Island (US),,United States Minor Outlying Islands,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,North America,East Asia & Pacific,Navassa Island (US),,United States Minor Outlying Islands,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,North America,East Asia & Pacific,Palmyra Atoll (US),,United States Minor Outlying Islands,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,North America,East Asia & Pacific,Kingman Reef (US),,United States Minor Outlying Islands,5. Low income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
